LOCATION,TIME,VALUE
GBR,1990-Q2,0.490921234
GBR,1990-Q3,-1.059967515
GBR,1990-Q4,-0.360665206
GBR,1991-Q1,-0.315031078
GBR,1991-Q2,-0.148848557
GBR,1991-Q3,-0.242120788
GBR,1991-Q4,0.151018582
GBR,1992-Q1,-0.012037926
GBR,1992-Q2,-0.137819162
GBR,1992-Q3,0.61390373
GBR,1992-Q4,0.66754748
GBR,1993-Q1,0.690059139
GBR,1993-Q2,0.47472243
GBR,1993-Q3,0.784885611
GBR,1993-Q4,0.66848534
GBR,1994-Q1,1.165132687
GBR,1994-Q2,1.142664085
GBR,1994-Q3,1.088298627
GBR,1994-Q4,0.54227407
GBR,1995-Q1,0.368565149
GBR,1995-Q2,0.36311861
GBR,1995-Q3,0.983747914
GBR,1995-Q4,0.231353272
GBR,1996-Q1,0.5543116
GBR,1996-Q2,0.21065647
GBR,1996-Q3,1.102764766
GBR,1996-Q4,1.542455669
GBR,1997-Q1,1.793340214
GBR,1997-Q2,0.845069653
GBR,1997-Q3,0.679984498
GBR,1997-Q4,1.197077698
GBR,1998-Q1,0.688948887
GBR,1998-Q2,0.71752196
GBR,1998-Q3,0.523815644
GBR,1998-Q4,0.730094615
GBR,1999-Q1,0.599685003
GBR,1999-Q2,0.300501351
GBR,1999-Q3,1.596845332
GBR,1999-Q4,1.368329551
GBR,2000-Q1,0.986406683
GBR,2000-Q2,0.64698477
GBR,2000-Q3,0.382359938
GBR,2000-Q4,0.285860881
GBR,2001-Q1,0.855138138
GBR,2001-Q2,0.45993671
GBR,2001-Q3,0.468170648
GBR,2001-Q4,0.225694735
GBR,2002-Q1,0.52893754
GBR,2002-Q2,0.648963487
GBR,2002-Q3,0.701421488
GBR,2002-Q4,0.880044436
GBR,2003-Q1,0.561056412
GBR,2003-Q2,0.763307636
GBR,2003-Q3,0.981985845
GBR,2003-Q4,0.791027155
GBR,2004-Q1,0.446923347
GBR,2004-Q2,0.54316137
GBR,2004-Q3,0.246693284
GBR,2004-Q4,0.348659208
GBR,2005-Q1,0.607756489
GBR,2005-Q2,0.963318523
GBR,2005-Q3,0.882092924
GBR,2005-Q4,1.092055496
GBR,2006-Q1,0.52996235
GBR,2006-Q2,0.345980978
GBR,2006-Q3,0.232546297
GBR,2006-Q4,0.638018628
GBR,2007-Q1,0.783737963
GBR,2007-Q2,0.463747548
GBR,2007-Q3,0.682438581
GBR,2007-Q4,0.385228837
GBR,2008-Q1,0.603271437
GBR,2008-Q2,-0.45050659
GBR,2008-Q3,-1.490218453
GBR,2008-Q4,-2.005279354
GBR,2009-Q1,-1.802244248
GBR,2009-Q2,-0.313933676
GBR,2009-Q3,0.063201652
GBR,2009-Q4,0.3103824
GBR,2010-Q1,0.698471499
GBR,2010-Q2,1.133482316
GBR,2010-Q3,0.700938054
GBR,2010-Q4,0.120686818
GBR,2011-Q1,0.46235612
GBR,2011-Q2,0.101107568
GBR,2011-Q3,0.319361612
GBR,2011-Q4,0.127212644
GBR,2012-Q1,0.677605433
GBR,2012-Q2,-0.05884998
GBR,2012-Q3,1.224551575
GBR,2012-Q4,-0.246822544
GBR,2013-Q1,0.459137577
GBR,2013-Q2,0.657147062
GBR,2013-Q3,0.767182928
GBR,2013-Q4,0.525966842
GBR,2014-Q1,0.932765882
GBR,2014-Q2,0.806169711
GBR,2014-Q3,0.677173328
GBR,2014-Q4,0.560482829
GBR,2015-Q1,0.644738174
GBR,2015-Q2,0.738449044
GBR,2015-Q3,0.537252584
GBR,2015-Q4,0.679861698
GBR,2016-Q1,0.441647198
GBR,2016-Q2,0.577337338
GBR,2016-Q3,0.445252857
GBR,2016-Q4,0.73929692
GBR,2017-Q1,0.649836103
GBR,2017-Q2,0.310747896
GBR,2017-Q3,0.428297394
GBR,2017-Q4,0.402869485
GBR,2018-Q1,0.236706446
